,Serial Number,Timestamp,deltaT,day,month,hour,date,year
3179,3180,2023-03-13 13:07:58-07:00,1 days 02:41:12,13,3,13,2023-03-13,2023
3178,3179,2023-03-14 11:24:07-07:00,0 days 22:16:09,14,3,11,2023-03-14,2023
3177,3178,2023-03-15 07:09:09-07:00,0 days 19:45:02,15,3,7,2023-03-15,2023
3176,3177,2023-03-15 07:09:26-07:00,0 days 00:00:17,15,3,7,2023-03-15,2023
3175,3176,2023-03-15 07:09:43-07:00,0 days 00:00:17,15,3,7,2023-03-15,2023
3174,3175,2023-03-15 07:10:20-07:00,0 days 00:00:37,15,3,7,2023-03-15,2023
3173,3174,2023-03-16 04:22:57-07:00,0 days 21:12:37,16,3,4,2023-03-16,2023
3172,3173,2023-03-16 05:18:33-07:00,0 days 00:55:36,16,3,5,2023-03-16,2023
3171,3172,2023-03-16 05:18:35-07:00,0 days 00:00:02,16,3,5,2023-03-16,2023
3170,3171,2023-03-16 05:20:25-07:00,0 days 00:01:50,16,3,5,2023-03-16,2023
3169,3170,2023-03-16 05:21:34-07:00,0 days 00:01:09,16,3,5,2023-03-16,2023
3168,3169,2023-03-16 05:25:48-07:00,0 days 00:04:14,16,3,5,2023-03-16,2023
3167,3168,2023-03-16 05:31:20-07:00,0 days 00:05:32,16,3,5,2023-03-16,2023
3166,3167,2023-03-16 05:35:23-07:00,0 days 00:04:03,16,3,5,2023-03-16,2023
3165,3166,2023-03-16 05:36:38-07:00,0 days 00:01:15,16,3,5,2023-03-16,2023
3164,3165,2023-03-16 05:36:44-07:00,0 days 00:00:06,16,3,5,2023-03-16,2023
3163,3164,2023-03-17 08:08:44-07:00,1 days 02:32:00,17,3,8,2023-03-17,2023
3162,3163,2023-03-17 08:09:04-07:00,0 days 00:00:20,17,3,8,2023-03-17,2023
3161,3162,2023-03-17 08:09:10-07:00,0 days 00:00:06,17,3,8,2023-03-17,2023
3160,3161,2023-03-17 22:09:54-07:00,0 days 14:00:44,17,3,22,2023-03-17,2023
3159,3160,2023-03-17 22:10:00-07:00,0 days 00:00:06,17,3,22,2023-03-17,2023
3158,3159,2023-03-17 22:31:42-07:00,0 days 00:21:42,17,3,22,2023-03-17,2023
3157,3158,2023-03-17 22:31:44-07:00,0 days 00:00:02,17,3,22,2023-03-17,2023
3156,3157,2023-03-17 22:31:58-07:00,0 days 00:00:14,17,3,22,2023-03-17,2023
3155,3156,2023-03-17 22:35:43-07:00,0 days 00:03:45,17,3,22,2023-03-17,2023
3154,3155,2023-03-17 22:36:15-07:00,0 days 00:00:32,17,3,22,2023-03-17,2023
3153,3154,2023-03-17 22:39:00-07:00,0 days 00:02:45,17,3,22,2023-03-17,2023
3152,3153,2023-03-17 22:40:38-07:00,0 days 00:01:38,17,3,22,2023-03-17,2023
3151,3152,2023-03-17 22:40:44-07:00,0 days 00:00:06,17,3,22,2023-03-17,2023
3150,3151,2023-03-18 12:15:50-07:00,0 days 13:35:06,18,3,12,2023-03-18,2023
3149,3150,2023-03-18 12:16:08-07:00,0 days 00:00:18,18,3,12,2023-03-18,2023
3148,3149,2023-03-18 12:16:16-07:00,0 days 00:00:08,18,3,12,2023-03-18,2023
3147,3148,2023-03-18 12:19:42-07:00,0 days 00:03:26,18,3,12,2023-03-18,2023
3146,3147,2023-03-18 17:58:31-07:00,0 days 05:38:49,18,3,17,2023-03-18,2023
3145,3146,2023-03-18 17:58:44-07:00,0 days 00:00:13,18,3,17,2023-03-18,2023
3144,3145,2023-03-18 17:58:52-07:00,0 days 00:00:08,18,3,17,2023-03-18,2023
3143,3144,2023-03-19 18:31:16-07:00,1 days 00:32:24,19,3,18,2023-03-19,2023
3142,3143,2023-03-19 18:31:22-07:00,0 days 00:00:06,19,3,18,2023-03-19,2023
3141,3142,2023-03-19 18:35:05-07:00,0 days 00:03:43,19,3,18,2023-03-19,2023
3140,3141,2023-03-20 07:42:34-07:00,0 days 13:07:29,20,3,7,2023-03-20,2023
3139,3140,2023-03-20 07:42:41-07:00,0 days 00:00:07,20,3,7,2023-03-20,2023
3138,3139,2023-03-20 07:42:50-07:00,0 days 00:00:09,20,3,7,2023-03-20,2023
3137,3138,2023-03-20 07:43:08-07:00,0 days 00:00:18,20,3,7,2023-03-20,2023
3136,3137,2023-03-20 07:43:15-07:00,0 days 00:00:07,20,3,7,2023-03-20,2023
3135,3136,2023-03-21 00:39:19-07:00,0 days 16:56:04,21,3,0,2023-03-21,2023
3134,3135,2023-03-22 07:50:38-07:00,1 days 07:11:19,22,3,7,2023-03-22,2023
3133,3134,2023-03-22 08:59:26-07:00,0 days 01:08:48,22,3,8,2023-03-22,2023
3132,3133,2023-03-22 09:03:08-07:00,0 days 00:03:42,22,3,9,2023-03-22,2023
3131,3132,2023-03-22 12:04:55-07:00,0 days 03:01:47,22,3,12,2023-03-22,2023
3130,3131,2023-03-22 12:04:56-07:00,0 days 00:00:01,22,3,12,2023-03-22,2023
3129,3130,2023-03-23 08:05:43-07:00,0 days 20:00:47,23,3,8,2023-03-23,2023
3128,3129,2023-03-23 08:05:58-07:00,0 days 00:00:15,23,3,8,2023-03-23,2023
3127,3128,2023-03-23 08:06:05-07:00,0 days 00:00:07,23,3,8,2023-03-23,2023
3126,3127,2023-03-24 17:08:18-07:00,1 days 09:02:13,24,3,17,2023-03-24,2023
3125,3126,2023-03-24 17:08:27-07:00,0 days 00:00:09,24,3,17,2023-03-24,2023
3124,3125,2023-03-24 17:08:34-07:00,0 days 00:00:07,24,3,17,2023-03-24,2023
3123,3124,2023-03-25 19:27:46-07:00,1 days 02:19:12,25,3,19,2023-03-25,2023
3122,3123,2023-03-25 19:28:04-07:00,0 days 00:00:18,25,3,19,2023-03-25,2023
3121,3122,2023-03-25 19:28:10-07:00,0 days 00:00:06,25,3,19,2023-03-25,2023
3120,3121,2023-03-26 05:27:35-07:00,0 days 09:59:25,26,3,5,2023-03-26,2023
3119,3120,2023-03-26 05:27:38-07:00,0 days 00:00:03,26,3,5,2023-03-26,2023
3118,3119,2023-03-26 05:27:47-07:00,0 days 00:00:09,26,3,5,2023-03-26,2023
3117,3118,2023-03-26 05:34:35-07:00,0 days 00:06:48,26,3,5,2023-03-26,2023
3116,3117,2023-03-26 07:16:40-07:00,0 days 01:42:05,26,3,7,2023-03-26,2023
3115,3116,2023-03-26 07:17:04-07:00,0 days 00:00:24,26,3,7,2023-03-26,2023
3114,3115,2023-03-26 07:17:11-07:00,0 days 00:00:07,26,3,7,2023-03-26,2023
3113,3114,2023-03-30 01:19:30-07:00,3 days 18:02:19,30,3,1,2023-03-30,2023
3112,3113,2023-03-30 01:19:40-07:00,0 days 00:00:10,30,3,1,2023-03-30,2023
3111,3112,2023-03-30 02:08:18-07:00,0 days 00:48:38,30,3,2,2023-03-30,2023
3110,3111,2023-03-31 22:34:12-07:00,1 days 20:25:54,31,3,22,2023-03-31,2023
3109,3110,2023-03-31 22:35:12-07:00,0 days 00:01:00,31,3,22,2023-03-31,2023
3108,3109,2023-03-31 22:38:00-07:00,0 days 00:02:48,31,3,22,2023-03-31,2023
3107,3108,2023-04-09 05:13:05-07:00,8 days 06:35:05,9,4,5,2023-04-09,2023
3106,3107,2023-04-09 05:13:11-07:00,0 days 00:00:06,9,4,5,2023-04-09,2023
3105,3106,2023-04-09 05:18:40-07:00,0 days 00:05:29,9,4,5,2023-04-09,2023
3104,3105,2023-04-12 12:15:47-07:00,3 days 06:57:07,12,4,12,2023-04-12,2023
3103,3104,2023-04-12 12:16:36-07:00,0 days 00:00:49,12,4,12,2023-04-12,2023
3102,3103,2023-04-12 12:22:04-07:00,0 days 00:05:28,12,4,12,2023-04-12,2023
3101,3102,2023-04-12 12:23:55-07:00,0 days 00:01:51,12,4,12,2023-04-12,2023
3100,3101,2023-04-12 12:24:22-07:00,0 days 00:00:27,12,4,12,2023-04-12,2023
3099,3100,2023-04-12 12:26:50-07:00,0 days 00:02:28,12,4,12,2023-04-12,2023
3098,3099,2023-04-12 12:26:57-07:00,0 days 00:00:07,12,4,12,2023-04-12,2023
3097,3098,2023-04-12 16:07:56-07:00,0 days 03:40:59,12,4,16,2023-04-12,2023
3096,3097,2023-04-13 06:16:58-07:00,0 days 14:09:02,13,4,6,2023-04-13,2023
3095,3096,2023-04-13 06:17:53-07:00,0 days 00:00:55,13,4,6,2023-04-13,2023
3094,3095,2023-04-13 06:17:57-07:00,0 days 00:00:04,13,4,6,2023-04-13,2023
3093,3094,2023-04-13 06:18:03-07:00,0 days 00:00:06,13,4,6,2023-04-13,2023
3092,3093,2023-04-13 16:12:13-07:00,0 days 09:54:10,13,4,16,2023-04-13,2023
3091,3092,2023-04-13 16:12:20-07:00,0 days 00:00:07,13,4,16,2023-04-13,2023
3090,3091,2023-04-14 01:52:14-07:00,0 days 09:39:54,14,4,1,2023-04-14,2023
3089,3090,2023-04-15 04:50:52-07:00,1 days 02:58:38,15,4,4,2023-04-15,2023
3088,3089,2023-04-15 08:53:52-07:00,0 days 04:03:00,15,4,8,2023-04-15,2023
3087,3088,2023-04-15 08:54:38-07:00,0 days 00:00:46,15,4,8,2023-04-15,2023
3086,3087,2023-04-15 09:03:23-07:00,0 days 00:08:45,15,4,9,2023-04-15,2023
3085,3086,2023-04-15 09:06:30-07:00,0 days 00:03:07,15,4,9,2023-04-15,2023
3084,3085,2023-04-15 09:10:52-07:00,0 days 00:04:22,15,4,9,2023-04-15,2023
3083,3084,2023-04-15 09:10:58-07:00,0 days 00:00:06,15,4,9,2023-04-15,2023
3082,3083,2023-04-15 09:15:18-07:00,0 days 00:04:20,15,4,9,2023-04-15,2023
3081,3082,2023-04-15 09:18:45-07:00,0 days 00:03:27,15,4,9,2023-04-15,2023
3080,3081,2023-04-15 09:22:52-07:00,0 days 00:04:07,15,4,9,2023-04-15,2023
3079,3080,2023-04-15 09:26:45-07:00,0 days 00:03:53,15,4,9,2023-04-15,2023
3078,3079,2023-04-16 04:12:45-07:00,0 days 18:46:00,16,4,4,2023-04-16,2023
3077,3078,2023-04-16 04:19:06-07:00,0 days 00:06:21,16,4,4,2023-04-16,2023
3076,3077,2023-04-16 07:43:06-07:00,0 days 03:24:00,16,4,7,2023-04-16,2023
3075,3076,2023-04-17 10:28:09-07:00,1 days 02:45:03,17,4,10,2023-04-17,2023
3074,3075,2023-04-17 12:39:22-07:00,0 days 02:11:13,17,4,12,2023-04-17,2023
3073,3074,2023-04-17 12:39:29-07:00,0 days 00:00:07,17,4,12,2023-04-17,2023
3072,3073,2023-04-17 16:27:53-07:00,0 days 03:48:24,17,4,16,2023-04-17,2023
3071,3072,2023-04-17 16:28:03-07:00,0 days 00:00:10,17,4,16,2023-04-17,2023
3070,3071,2023-04-17 16:34:40-07:00,0 days 00:06:37,17,4,16,2023-04-17,2023
3069,3070,2023-04-17 16:35:02-07:00,0 days 00:00:22,17,4,16,2023-04-17,2023
3068,3069,2023-04-17 16:36:35-07:00,0 days 00:01:33,17,4,16,2023-04-17,2023
3067,3068,2023-04-17 16:37:02-07:00,0 days 00:00:27,17,4,16,2023-04-17,2023
3066,3067,2023-04-19 11:24:29-07:00,1 days 18:47:27,19,4,11,2023-04-19,2023
3065,3066,2023-04-19 11:24:51-07:00,0 days 00:00:22,19,4,11,2023-04-19,2023
3064,3065,2023-04-20 13:06:06-07:00,1 days 01:41:15,20,4,13,2023-04-20,2023
3063,3064,2023-04-20 13:06:20-07:00,0 days 00:00:14,20,4,13,2023-04-20,2023
3062,3063,2023-04-22 05:01:28-07:00,1 days 15:55:08,22,4,5,2023-04-22,2023
3061,3062,2023-04-22 05:01:34-07:00,0 days 00:00:06,22,4,5,2023-04-22,2023
3060,3061,2023-04-22 05:01:41-07:00,0 days 00:00:07,22,4,5,2023-04-22,2023
3059,3060,2023-04-22 05:06:48-07:00,0 days 00:05:07,22,4,5,2023-04-22,2023
3058,3059,2023-04-24 00:16:16-07:00,1 days 19:09:28,24,4,0,2023-04-24,2023
3057,3058,2023-04-24 00:16:19-07:00,0 days 00:00:03,24,4,0,2023-04-24,2023
3056,3057,2023-04-24 00:16:26-07:00,0 days 00:00:07,24,4,0,2023-04-24,2023
3055,3056,2023-04-24 10:33:37-07:00,0 days 10:17:11,24,4,10,2023-04-24,2023
3054,3055,2023-04-24 10:33:43-07:00,0 days 00:00:06,24,4,10,2023-04-24,2023
3053,3054,2023-04-24 10:50:47-07:00,0 days 00:17:04,24,4,10,2023-04-24,2023
3052,3053,2023-04-30 05:12:50-07:00,5 days 18:22:03,30,4,5,2023-04-30,2023
3051,3052,2023-04-30 05:13:19-07:00,0 days 00:00:29,30,4,5,2023-04-30,2023
3050,3051,2023-04-30 06:42:38-07:00,0 days 01:29:19,30,4,6,2023-04-30,2023
3049,3050,2023-05-02 12:17:02-07:00,2 days 05:34:24,2,5,12,2023-05-02,2023
3048,3049,2023-05-02 12:17:15-07:00,0 days 00:00:13,2,5,12,2023-05-02,2023
3047,3048,2023-05-03 00:45:59-07:00,0 days 12:28:44,3,5,0,2023-05-03,2023
3046,3047,2023-05-04 11:40:25-07:00,1 days 10:54:26,4,5,11,2023-05-04,2023
3045,3046,2023-05-04 11:42:02-07:00,0 days 00:01:37,4,5,11,2023-05-04,2023
3044,3045,2023-05-04 11:42:08-07:00,0 days 00:00:06,4,5,11,2023-05-04,2023
3043,3044,2023-05-04 11:42:11-07:00,0 days 00:00:03,4,5,11,2023-05-04,2023
3042,3043,2023-05-04 11:42:15-07:00,0 days 00:00:04,4,5,11,2023-05-04,2023
3041,3042,2023-05-04 11:42:18-07:00,0 days 00:00:03,4,5,11,2023-05-04,2023
3040,3041,2023-05-04 11:42:23-07:00,0 days 00:00:05,4,5,11,2023-05-04,2023
3039,3040,2023-05-04 11:42:29-07:00,0 days 00:00:06,4,5,11,2023-05-04,2023
3038,3039,2023-05-04 11:42:32-07:00,0 days 00:00:03,4,5,11,2023-05-04,2023
3037,3038,2023-05-04 11:45:27-07:00,0 days 00:02:55,4,5,11,2023-05-04,2023
3036,3037,2023-05-04 11:48:30-07:00,0 days 00:03:03,4,5,11,2023-05-04,2023
3035,3036,2023-05-04 11:51:45-07:00,0 days 00:03:15,4,5,11,2023-05-04,2023
3034,3035,2023-05-04 11:57:40-07:00,0 days 00:05:55,4,5,11,2023-05-04,2023
3033,3034,2023-05-04 12:01:20-07:00,0 days 00:03:40,4,5,12,2023-05-04,2023
3032,3033,2023-05-04 14:31:27-07:00,0 days 02:30:07,4,5,14,2023-05-04,2023
3031,3032,2023-05-04 14:36:42-07:00,0 days 00:05:15,4,5,14,2023-05-04,2023
3030,3031,2023-05-04 14:40:15-07:00,0 days 00:03:33,4,5,14,2023-05-04,2023
3029,3030,2023-05-04 14:40:22-07:00,0 days 00:00:07,4,5,14,2023-05-04,2023
3028,3029,2023-05-04 14:44:13-07:00,0 days 00:03:51,4,5,14,2023-05-04,2023
3027,3028,2023-05-04 14:48:38-07:00,0 days 00:04:25,4,5,14,2023-05-04,2023
3026,3027,2023-05-05 11:39:16-07:00,0 days 20:50:38,5,5,11,2023-05-05,2023
3025,3026,2023-05-05 11:39:23-07:00,0 days 00:00:07,5,5,11,2023-05-05,2023
3024,3025,2023-05-05 11:41:57-07:00,0 days 00:02:34,5,5,11,2023-05-05,2023
3023,3024,2023-05-05 11:43:13-07:00,0 days 00:01:16,5,5,11,2023-05-05,2023
3022,3023,2023-05-05 11:43:20-07:00,0 days 00:00:07,5,5,11,2023-05-05,2023
3021,3022,2023-05-05 11:51:20-07:00,0 days 00:08:00,5,5,11,2023-05-05,2023
3020,3021,2023-05-05 11:57:03-07:00,0 days 00:05:43,5,5,11,2023-05-05,2023
3019,3020,2023-05-05 12:03:09-07:00,0 days 00:06:06,5,5,12,2023-05-05,2023
3018,3019,2023-05-06 21:59:08-07:00,1 days 09:55:59,6,5,21,2023-05-06,2023
3017,3018,2023-05-07 07:22:50-07:00,0 days 09:23:42,7,5,7,2023-05-07,2023
3016,3017,2023-05-07 07:25:53-07:00,0 days 00:03:03,7,5,7,2023-05-07,2023
3015,3016,2023-05-08 05:24:59-07:00,0 days 21:59:06,8,5,5,2023-05-08,2023
3014,3015,2023-05-08 05:33:44-07:00,0 days 00:08:45,8,5,5,2023-05-08,2023
3013,3014,2023-05-08 05:33:50-07:00,0 days 00:00:06,8,5,5,2023-05-08,2023
3012,3013,2023-05-09 11:35:28-07:00,1 days 06:01:38,9,5,11,2023-05-09,2023
3011,3012,2023-05-09 11:35:36-07:00,0 days 00:00:08,9,5,11,2023-05-09,2023
3010,3011,2023-05-09 11:35:43-07:00,0 days 00:00:07,9,5,11,2023-05-09,2023
3009,3010,2023-05-09 11:35:43-07:00,0 days 00:00:00,9,5,11,2023-05-09,2023
3008,3009,2023-05-09 11:35:57-07:00,0 days 00:00:14,9,5,11,2023-05-09,2023
3007,3008,2023-05-10 05:14:01-07:00,0 days 17:38:04,10,5,5,2023-05-10,2023
3006,3007,2023-05-10 05:16:16-07:00,0 days 00:02:15,10,5,5,2023-05-10,2023
3005,3006,2023-05-10 05:16:37-07:00,0 days 00:00:21,10,5,5,2023-05-10,2023
3004,3005,2023-05-10 05:21:08-07:00,0 days 00:04:31,10,5,5,2023-05-10,2023
3003,3004,2023-05-10 05:21:40-07:00,0 days 00:00:32,10,5,5,2023-05-10,2023
3002,3003,2023-05-10 05:21:51-07:00,0 days 00:00:11,10,5,5,2023-05-10,2023
3001,3002,2023-05-10 05:21:57-07:00,0 days 00:00:06,10,5,5,2023-05-10,2023
3000,3001,2023-05-10 05:28:50-07:00,0 days 00:06:53,10,5,5,2023-05-10,2023
2999,3000,2023-05-10 11:39:24-07:00,0 days 06:10:34,10,5,11,2023-05-10,2023
2998,2999,2023-05-10 11:39:52-07:00,0 days 00:00:28,10,5,11,2023-05-10,2023
2997,2998,2023-05-10 11:39:59-07:00,0 days 00:00:07,10,5,11,2023-05-10,2023
2996,2997,2023-05-10 11:48:48-07:00,0 days 00:08:49,10,5,11,2023-05-10,2023
2995,2996,2023-05-10 11:49:32-07:00,0 days 00:00:44,10,5,11,2023-05-10,2023
2994,2995,2023-05-10 11:54:45-07:00,0 days 00:05:13,10,5,11,2023-05-10,2023
2993,2994,2023-05-10 12:05:22-07:00,0 days 00:10:37,10,5,12,2023-05-10,2023
2992,2993,2023-05-10 12:23:01-07:00,0 days 00:17:39,10,5,12,2023-05-10,2023
2991,2992,2023-05-10 12:23:08-07:00,0 days 00:00:07,10,5,12,2023-05-10,2023
2990,2991,2023-05-10 14:51:26-07:00,0 days 02:28:18,10,5,14,2023-05-10,2023
2989,2990,2023-05-10 15:26:31-07:00,0 days 00:35:05,10,5,15,2023-05-10,2023
2988,2989,2023-05-11 04:32:53-07:00,0 days 13:06:22,11,5,4,2023-05-11,2023
2987,2988,2023-05-11 04:32:57-07:00,0 days 00:00:04,11,5,4,2023-05-11,2023
2986,2987,2023-05-11 04:34:15-07:00,0 days 00:01:18,11,5,4,2023-05-11,2023
2985,2986,2023-05-11 04:37:01-07:00,0 days 00:02:46,11,5,4,2023-05-11,2023
2984,2985,2023-05-11 04:37:07-07:00,0 days 00:00:06,11,5,4,2023-05-11,2023
2983,2984,2023-05-11 04:41:12-07:00,0 days 00:04:05,11,5,4,2023-05-11,2023
2982,2983,2023-05-11 06:03:36-07:00,0 days 01:22:24,11,5,6,2023-05-11,2023
2981,2982,2023-05-11 06:19:29-07:00,0 days 00:15:53,11,5,6,2023-05-11,2023
2980,2981,2023-05-11 06:19:39-07:00,0 days 00:00:10,11,5,6,2023-05-11,2023
2979,2980,2023-05-11 06:19:42-07:00,0 days 00:00:03,11,5,6,2023-05-11,2023
2978,2979,2023-05-11 06:25:04-07:00,0 days 00:05:22,11,5,6,2023-05-11,2023
2977,2978,2023-05-11 06:25:39-07:00,0 days 00:00:35,11,5,6,2023-05-11,2023
2976,2977,2023-05-11 06:34:03-07:00,0 days 00:08:24,11,5,6,2023-05-11,2023
2975,2976,2023-05-11 06:34:19-07:00,0 days 00:00:16,11,5,6,2023-05-11,2023
2974,2975,2023-05-13 00:07:35-07:00,1 days 17:33:16,13,5,0,2023-05-13,2023
2973,2974,2023-05-13 03:46:17-07:00,0 days 03:38:42,13,5,3,2023-05-13,2023
2972,2973,2023-05-13 03:47:02-07:00,0 days 00:00:45,13,5,3,2023-05-13,2023
2971,2972,2023-05-13 03:49:39-07:00,0 days 00:02:37,13,5,3,2023-05-13,2023
2970,2971,2023-05-13 03:55:04-07:00,0 days 00:05:25,13,5,3,2023-05-13,2023
2969,2970,2023-05-13 03:59:51-07:00,0 days 00:04:47,13,5,3,2023-05-13,2023
2968,2969,2023-05-13 04:00:11-07:00,0 days 00:00:20,13,5,4,2023-05-13,2023
2967,2968,2023-05-13 05:47:22-07:00,0 days 01:47:11,13,5,5,2023-05-13,2023
2966,2967,2023-05-13 13:43:26-07:00,0 days 07:56:04,13,5,13,2023-05-13,2023
2965,2966,2023-05-13 14:03:46-07:00,0 days 00:20:20,13,5,14,2023-05-13,2023
2964,2965,2023-05-13 14:15:55-07:00,0 days 00:12:09,13,5,14,2023-05-13,2023
2963,2964,2023-05-13 14:16:16-07:00,0 days 00:00:21,13,5,14,2023-05-13,2023
2962,2963,2023-05-13 14:30:33-07:00,0 days 00:14:17,13,5,14,2023-05-13,2023
2961,2962,2023-05-14 12:53:45-07:00,0 days 22:23:12,14,5,12,2023-05-14,2023
2960,2961,2023-05-14 12:53:52-07:00,0 days 00:00:07,14,5,12,2023-05-14,2023
2959,2960,2023-05-14 12:57:13-07:00,0 days 00:03:21,14,5,12,2023-05-14,2023
2958,2959,2023-05-14 12:57:20-07:00,0 days 00:00:07,14,5,12,2023-05-14,2023
2957,2958,2023-05-14 12:57:26-07:00,0 days 00:00:06,14,5,12,2023-05-14,2023
2956,2957,2023-05-14 19:18:04-07:00,0 days 06:20:38,14,5,19,2023-05-14,2023
2955,2956,2023-05-14 19:18:16-07:00,0 days 00:00:12,14,5,19,2023-05-14,2023
2954,2955,2023-05-14 19:18:22-07:00,0 days 00:00:06,14,5,19,2023-05-14,2023
2953,2954,2023-05-14 19:18:29-07:00,0 days 00:00:07,14,5,19,2023-05-14,2023
2952,2953,2023-05-14 19:35:11-07:00,0 days 00:16:42,14,5,19,2023-05-14,2023
2951,2952,2023-05-14 19:35:32-07:00,0 days 00:00:21,14,5,19,2023-05-14,2023
2950,2951,2023-05-15 05:34:23-07:00,0 days 09:58:51,15,5,5,2023-05-15,2023
2949,2950,2023-05-15 05:35:19-07:00,0 days 00:00:56,15,5,5,2023-05-15,2023
2948,2949,2023-05-15 05:41:20-07:00,0 days 00:06:01,15,5,5,2023-05-15,2023
2947,2948,2023-05-15 05:41:26-07:00,0 days 00:00:06,15,5,5,2023-05-15,2023
2946,2947,2023-05-15 05:48:58-07:00,0 days 00:07:32,15,5,5,2023-05-15,2023
2945,2946,2023-05-15 05:49:19-07:00,0 days 00:00:21,15,5,5,2023-05-15,2023
2944,2945,2023-05-15 05:49:28-07:00,0 days 00:00:09,15,5,5,2023-05-15,2023
2943,2944,2023-05-15 05:57:12-07:00,0 days 00:07:44,15,5,5,2023-05-15,2023
2942,2943,2023-05-15 06:52:27-07:00,0 days 00:55:15,15,5,6,2023-05-15,2023
2941,2942,2023-05-15 06:52:30-07:00,0 days 00:00:03,15,5,6,2023-05-15,2023
2940,2941,2023-05-15 06:52:38-07:00,0 days 00:00:08,15,5,6,2023-05-15,2023
2939,2940,2023-05-15 07:01:17-07:00,0 days 00:08:39,15,5,7,2023-05-15,2023
2938,2939,2023-05-15 07:01:27-07:00,0 days 00:00:10,15,5,7,2023-05-15,2023
2937,2938,2023-05-15 07:36:18-07:00,0 days 00:34:51,15,5,7,2023-05-15,2023
2936,2937,2023-05-15 09:56:21-07:00,0 days 02:20:03,15,5,9,2023-05-15,2023
2935,2936,2023-05-15 09:57:07-07:00,0 days 00:00:46,15,5,9,2023-05-15,2023
2934,2935,2023-05-15 10:23:17-07:00,0 days 00:26:10,15,5,10,2023-05-15,2023
2933,2934,2023-05-15 10:27:38-07:00,0 days 00:04:21,15,5,10,2023-05-15,2023
2932,2933,2023-05-15 10:33:21-07:00,0 days 00:05:43,15,5,10,2023-05-15,2023
2931,2932,2023-05-15 10:52:15-07:00,0 days 00:18:54,15,5,10,2023-05-15,2023
2930,2931,2023-05-15 11:01:07-07:00,0 days 00:08:52,15,5,11,2023-05-15,2023
2929,2930,2023-05-15 11:07:30-07:00,0 days 00:06:23,15,5,11,2023-05-15,2023
2928,2929,2023-05-15 11:21:06-07:00,0 days 00:13:36,15,5,11,2023-05-15,2023
2927,2928,2023-05-15 11:26:35-07:00,0 days 00:05:29,15,5,11,2023-05-15,2023
2926,2927,2023-05-15 11:27:50-07:00,0 days 00:01:15,15,5,11,2023-05-15,2023
2925,2926,2023-05-15 11:30:15-07:00,0 days 00:02:25,15,5,11,2023-05-15,2023
2924,2925,2023-05-15 11:31:33-07:00,0 days 00:01:18,15,5,11,2023-05-15,2023
2923,2924,2023-05-15 11:33:48-07:00,0 days 00:02:15,15,5,11,2023-05-15,2023
2922,2923,2023-05-15 11:34:01-07:00,0 days 00:00:13,15,5,11,2023-05-15,2023
2921,2922,2023-05-15 11:41:09-07:00,0 days 00:07:08,15,5,11,2023-05-15,2023
2920,2921,2023-05-15 11:41:23-07:00,0 days 00:00:14,15,5,11,2023-05-15,2023
2919,2920,2023-05-15 11:41:27-07:00,0 days 00:00:04,15,5,11,2023-05-15,2023
2918,2919,2023-05-15 13:41:18-07:00,0 days 01:59:51,15,5,13,2023-05-15,2023
2917,2918,2023-05-15 14:05:43-07:00,0 days 00:24:25,15,5,14,2023-05-15,2023
2916,2917,2023-05-15 14:05:51-07:00,0 days 00:00:08,15,5,14,2023-05-15,2023
2915,2916,2023-05-15 14:11:37-07:00,0 days 00:05:46,15,5,14,2023-05-15,2023
2914,2915,2023-05-15 14:15:05-07:00,0 days 00:03:28,15,5,14,2023-05-15,2023
2913,2914,2023-05-15 14:15:50-07:00,0 days 00:00:45,15,5,14,2023-05-15,2023
2912,2913,2023-05-16 18:14:59-07:00,1 days 03:59:09,16,5,18,2023-05-16,2023
2911,2912,2023-05-16 18:16:02-07:00,0 days 00:01:03,16,5,18,2023-05-16,2023
2910,2911,2023-05-16 18:16:08-07:00,0 days 00:00:06,16,5,18,2023-05-16,2023
2909,2910,2023-05-18 00:00:05-07:00,1 days 05:43:57,18,5,0,2023-05-18,2023
2908,2909,2023-05-18 00:00:46-07:00,0 days 00:00:41,18,5,0,2023-05-18,2023
2907,2908,2023-05-18 04:50:51-07:00,0 days 04:50:05,18,5,4,2023-05-18,2023
2906,2907,2023-05-18 04:57:52-07:00,0 days 00:07:01,18,5,4,2023-05-18,2023
2905,2906,2023-05-18 04:58:12-07:00,0 days 00:00:20,18,5,4,2023-05-18,2023
2904,2905,2023-05-18 05:04:31-07:00,0 days 00:06:19,18,5,5,2023-05-18,2023
2903,2904,2023-05-18 05:08:48-07:00,0 days 00:04:17,18,5,5,2023-05-18,2023
2902,2903,2023-05-18 05:09:09-07:00,0 days 00:00:21,18,5,5,2023-05-18,2023
2901,2902,2023-05-18 05:15:34-07:00,0 days 00:06:25,18,5,5,2023-05-18,2023
2900,2901,2023-05-19 03:44:25-07:00,0 days 22:28:51,19,5,3,2023-05-19,2023
2899,2900,2023-05-19 03:44:37-07:00,0 days 00:00:12,19,5,3,2023-05-19,2023
2898,2899,2023-05-19 03:50:20-07:00,0 days 00:05:43,19,5,3,2023-05-19,2023
2897,2898,2023-05-19 05:31:07-07:00,0 days 01:40:47,19,5,5,2023-05-19,2023
2896,2897,2023-05-19 05:31:18-07:00,0 days 00:00:11,19,5,5,2023-05-19,2023
2895,2896,2023-05-19 05:31:22-07:00,0 days 00:00:04,19,5,5,2023-05-19,2023
